run,universe,direction,horizon_h,bucket,bucket_type,n_obs,n_days,n_symbols,mean_ret_gross,t_stat_gross,mean_ret_net,t_stat_clustered,p_value_raw,ci_lo_net,ci_hi_net,mean_ret_neutral,t_stat_neutral,mean_ret_neutral_net,t_stat_neutral_net,hit_rate_net,sharpe_daily_ann,max_dd,reliable,boot_ci_lo_net,boot_ci_hi_net,n_tests_bonferroni,p_value_bonferroni
R12,exec,long,48,SNONE|IBULL,swing_x_internal,10,9,5,-0.011057387454707768,-0.2795418722247962,-0.011646017454707721,-0.2945436660939992,0.7758408519832691,-0.10282354900836635,0.0795315140989509,0.008826766528107717,0.31313562029031894,0.008238136528107771,0.29219539258470556,0.5,,,False,-0.07944726853384483,0.06958595289554657,50,1.0
R12,exec,short,48,SNONE|IBULL,swing_x_internal,10,9,5,0.011057387454707768,0.2795418722247962,0.010846017454707712,0.27431057492857674,0.7907961269874052,-0.08033151409895091,0.10202354900836634,-0.008826766528107717,-0.31313562029031894,-0.009038136528107777,-0.3205702942715386,0.5,,,False,-0.07038595289554662,0.07864726853384481,50,1.0
R12,exec,long,48,SNONE|INONE,swing_x_internal,1008,358,4,0.001551158167200533,1.2987755857440288,0.000600938355692598,0.5026296577112539,0.6155345844625557,-0.0017503437544534404,0.002952220465838636,0.0009616615926276683,0.26270080678404306,1.144178111973309e-05,0.003125437735044828,0.00496031746031746,0.4879656469864545,-0.14237236184932722,True,-0.001274342300707934,0.0031345869963995136,50,1.0
R12,exec,short,48,SNONE|INONE,swing_x_internal,1008,358,4,-0.001551158167200533,-1.2987755857440288,-0.0014009383556925971,-1.171756070362294,0.24207640959248372,-0.0037522204658386356,0.0009503437544534411,-0.0009616615926276683,-0.26270080678404306,-0.0008114417811197317,-0.22165349397653544,0.9315476190476191,-0.8389472191836782,-0.3970869599759953,True,-0.0039345869963995014,0.00047434230070794443,50,1.0
R12,full,long,48,SBEAR|IBEAR,swing_x_internal,125987,730,744,0.00034160126812860674,0.14256477143355553,0.00031076643232024907,0.11311400787413156,0.909971396549876,-0.005082966394936961,0.0057044992595774585,-1.5544333993127282e-05,-0.05314142243407954,-0.00026349407241670146,-0.6268441548265281,0.4137372711182367,-0.36316991492725875,-0.7521025597641838,True,-0.005226311226995214,0.005588665271412262,50,1.0
R12,full,short,48,SBEAR|IBEAR,swing_x_internal,125987,730,744,-0.00034160126812860674,-0.14256477143355553,-0.00111076643232025,-0.4043012047141459,0.6861101505994571,-0.00650449925957746,0.00428296639493696,1.5544333993127282e-05,0.05314142243407954,-0.000536505927583299,-1.2763308170497536,0.45066789424809317,0.16430159694816535,-0.5351632968413742,True,-0.006388665271412235,0.004426311226995237,50,1.0
R12,full,long,48,SBEAR|IBULL,swing_x_internal,77066,729,744,-0.001632270097946339,-0.6809114304462996,-0.0018372008413184637,-0.7162398535640515,0.4740735769577624,-0.0068730286234059785,0.0031986269407690516,-7.71543913483474e-06,-0.019792254713201687,-0.00014134778961757692,-0.3154880090319545,0.4113143895160244,-0.1578867161388819,-0.7014210342795626,True,-0.006817529180969824,0.0030756853648125676,50,1.0
R12,full,short,48,SBEAR|IBULL,swing_x_internal,77066,729,744,0.001632270097946339,0.6809114304462996,0.0010372008413184648,0.4043567594761815,0.6860694854958754,-0.00399862694076905,0.00607302862340598,7.71543913483474e-06,0.019792254713201687,-0.0006586522103824226,-1.4701105341671823,0.5124562086414948,-0.03235327235784786,-0.5940023809078249,True,-0.0038756853648125806,0.006017529180969848,50,1.0
R12,full,long,48,SBULL|IBEAR,swing_x_internal,62894,730,740,-0.002658016117095506,-1.1286961557381945,-0.0028473680629503076,-1.1746459572291057,0.24052099216225611,-0.007606287362414667,0.0019115512365140514,0.0007162465774902716,1.7454393546701241,0.0006297480230257876,1.4796007967069982,0.43902439024390244,-0.18381875146240295,-0.6704322727850285,True,-0.007433257565820792,0.0018979912509652765,50,1.0
R12,full,short,48,SBULL|IBEAR,swing_x_internal,62894,730,740,0.002658016117095506,1.1286961557381945,0.0020473680629503085,0.8446159979797936,0.39860312919313884,-0.0027115512365140496,0.006806287362414667,-0.0007162465774902716,-1.7454393546701241,-0.0014297480230257877,-3.359210726529879,0.5225776703660127,-0.008001993206042,-0.6087082787824192,True,-0.002697991250965346,0.006633257565820783,50,1.0
R12,full,long,48,SBULL|IBULL,swing_x_internal,79594,730,741,-0.003607415602979675,-1.4005983334739682,-0.0035722697299011403,-1.316333258737605,0.18847706625976168,-0.008900096652968075,0.001755557193165795,-0.0005479986668464655,-1.2248957386664525,-0.000418458348189929,-0.8750183255657197,0.40660334690185435,-0.01108432564717848,-0.6496435985010667,True,-0.008873337570495651,0.0017280761319118077,50,1.0
R12,full,short,48,SBULL|IBULL,swing_x_internal,79594,730,741,0.003607415602979675,1.4005983334739682,0.0027722697299011408,1.021544038826368,0.3073365626597034,-0.0025555571931657945,0.008100096652968077,0.0005479986668464655,1.2248957386664525,-0.0003815416518100713,-0.7978235796813344,0.5346248555203779,-0.18222585023768434,-0.6749142841211753,True,-0.002528076131911758,0.008073337570495715,50,1.0
R12,full,long,48,SNONE|IBEAR,swing_x_internal,12,8,4,-0.022325986711515162,-0.45444805425285545,-0.02295522504484844,-0.46607782563826555,0.655315233308436,-0.1394174956269874,0.09350704553729054,0.0061120306007133515,0.17075352382702824,0.005482792267380074,0.15262087334447424,0.3333333333333333,,,False,-0.09782236128249659,0.07539256844607038,50,1.0
R12,full,short,48,SNONE|IBEAR,swing_x_internal,12,8,4,0.022325986711515162,0.45444805425285545,0.02215522504484843,0.449834802109542,0.6664290135127249,-0.09430704553729055,0.1386174956269874,-0.0061120306007133515,-0.17075352382702824,-0.006282792267380076,-0.174889945875636,0.6666666666666666,,,False,-0.07619256844607053,0.09702236128249653,50,1.0
R12,full,long,48,SNONE|IBULL,swing_x_internal,10,9,5,-0.011057387454707768,-0.2795418722247962,-0.011646017454707721,-0.2945436660939992,0.7758408519832691,-0.10282354900836635,0.0795315140989509,0.008826766528107717,0.31313562029031894,0.008238136528107771,0.29219539258470556,0.5,,,False,-0.07944726853384483,0.06958595289554657,50,1.0
R12,full,short,48,SNONE|IBULL,swing_x_internal,10,9,5,0.011057387454707768,0.2795418722247962,0.010846017454707712,0.27431057492857674,0.7907961269874052,-0.08033151409895091,0.10202354900836634,-0.008826766528107717,-0.31313562029031894,-0.009038136528107777,-0.3205702942715386,0.5,,,False,-0.07038595289554662,0.07864726853384481,50,1.0
R12,full,long,48,SNONE|INONE,swing_x_internal,1281,358,4,0.00026131371282221385,0.23455795598308493,-0.0006995149913151794,-0.6273387679690805,0.5308382148682671,-0.0028924099311507176,0.001493379948520359,-0.00016180624970486634,-0.04411897138330166,-0.001122634953842259,-0.3060940914517772,0.0039032006245121,0.105800453955471,-0.26802709638150624,True,-0.002652290343498419,0.001571196386246606,50,1.0
R12,full,short,48,SNONE|INONE,swing_x_internal,1281,358,4,-0.00026131371282221385,-0.23455795598308493,-0.00010048500868481892,-0.09011692720005432,0.9282448355169223,-0.002293379948520357,0.0020924099311507194,0.00016180624970486634,0.04411897138330166,0.00032263495384226144,0.08796862482228514,0.9461358313817331,-0.43888192516285923,-0.3970869599759952,True,-0.0023711963862465984,0.001852290343498417,50,1.0
